,prompt,chosen,rejected,diff,source_index
20314,The Cameraman,"'s Wife, Hidden in the Water, opens in Paris, France. Emmanuel receives","/Richard Hatchner /Space Joe: Shoot the creepiest thing, kill the",0.985668646171689,20314
20317,This is one of the, better movies by city filmmakers. Saving Grace is not that at all. The movie," worst series, basically it is mindless fun gently forcing repetitive features into your mind.",0.9983930941671132,20317
20320,"So, Fox pulled", out a turkey episode from Castle Republicans. The weirdness not only makes a perfect," a b-movie from his career that is now excusable, even if we",0.994437987683341,20320
20322,I can," still remember when the movie was made known, ""scream a bout on when",'t believe the amount of newspaper money that HASn't been spent to buy this,0.9885838813497684,20322
20328,After repeated listen,ings I was impressed with how the A/C car models look. I also,"ings we've learned that the novel has unexplainably bad plot lines, that",0.9982115672901272,20328
20329,Canto 1,"
A Texas commodity that SLC won't back out of financing. This follows",.5<|endoftext|>,0.9774411991238594,20329
20337,I show this film to university students,", and it helps me to realize that some technological breakthroughs can still play a", who will think of your film and then lecture your grad in debating the merits and,0.9866270078346134,20337
20339,Billed," for their rough reactions, ""Japan Today"" leaves you it all with the characteristic"," as being a dark comedy film (yes, 'grimistic' in that sense",0.9925176529213786,20339
20345,"""The True Story Of"," Richard Widmark"" takes a sinister turn to a good horror movie making way to"," The Last Summer"" by Omar Sharif and Steven Reuben does not hold up well",0.9969971412792802,20345
20348,What a brilliant film," to watch for the masses, even pointed at 4 in the UK typing something like", I could have expected. The real great thing was that my very last minute cr,0.997091973433271,20348
20350,'Cry," You Query Altuve' grew out of transportation, hospice care and his reflections","ing"", Paul Thomas Anderson destroys the film in such fashion as to twist for the",0.998164167627692,20350
20351,This is an absolutely, unrealistic movie...but it keeps you interested with the fact that someone seems to actually," short story. Irvin Dorfman, an aspiring writer, has decided to live",0.9792873323895038,20351
20352,It's a shame that this piece, had to be railed on by such people! So lucky for them Cameron Davis, was not yet made the way it should have been. This movie did not meet,0.9952822693740015,20352
20354,Steve Biko was a black activist, and in my opinion more inspired Islamic studies than infidelity in Islam***as he, fighting unattending white men. Bannon used his connections with Trump to orchestrate,0.9896555123850702,20354
20357,This is a," very enjoyable film, although poor production values and poor direction see a bit of weakness", love story of regret that epitomizes the lack of sincerity in sex.<br,0.9982714236248288,20357
20361,****SPOILERS**** Power,""" is the really cool one. Heincydearzel presents one of the","full Steelsong is, if anything, super cheap on the second viewing.",0.9962058631936088,20361
20364,In the mid-,"1960s, the Candidates began to win compellingly straight toDVD American audiences",twise authority figures within the war-34 industrial groups found Mr Kahn tied to,0.9962262413464484,20364
20366,Sometimes realism can work against," a film. But, for me this landmark example shows how much that dream we"," bad filmwriters or (awful) abandon your expectations. For sometime, it",0.9935610196553172,20366
20367,"""Enter","prising musketeer, who has put together a name for himself weaving reality as","tainment value"" for £100/person.<br /><br />Captain Carl",0.987529331818223,20367
20368,This is," far better than what was initially intended, an import.<|endoftext|>"," not to say that Sykes has finally faints. Anyone else will be,",0.9975215411977844,20368
20370,"""One of Hung's better early"," score lines is the four titular ""eyes"" {some actually filtered through their", films;no nudity either;stylization alone doesn't save 12 minutes of,0.9922716040164232,20370
20371,The most agile fat guy, anywhere will kill more than any during a single rehearsal. BOSS DIARY (, in the movie was Diane Lane. The main problem bothered me as Diane was not,0.3198702995432541,20371
20372,Overall I would have to, give Romano another try.<br /><br />The rest of the points, discover some other reason for commenting on this: gasoline. People being forced to waste,0.9913624320179224,20372
20373,COME ON!!! They, are always so artistic. They have fun with some silly juxtapositions. Most, left it in left field (they never let me borrow it again ina couple,0.9983037752681412,20373
20374,I happened upon this film, from a DVD rocks website..it's one of my favorite pieces of art., (the world famous initials'station)' and we're lucky that it didn't,0.9957526260986924,20374
20376,I finally," get in touch with Joseph, and this is his final bud.<br /><", got to the point where I had to go into this movie thinking it could be,0.9950573933310808,20376
20377,"Firstly, this"," film is almost a classic. There's some amazing visual, sound work, and", film was technically much like that of Errol Flynn. A drunken Dublin-sl,0.9952183004934342,20377
20381,This will," also transfer well. Movies like, ""White Trash"" WILL do the original director", have bewildered fans of the George W Bush movies only a few minutes into the,0.9974391774157992,20381
20385,Some guys think that sniper," don't need guns, because of its intensity.<br /><br />This", rifles are all or nothing compared to zombie rifles like guns could be even better unt,0.991605882998556,20385
20386,Sunday would, be one to watch once in the near future.<br /><br />I, object. Were we talking about a grown-up like myself that liked an example,0.979882126674056,20386
20387,There are few, films that may obscure or make one forget and that's about it and Axemen, bullets missed and no one is alive in the movie. All I did was just,0.9909778517321683,20387
20388,Zane and Beringer," join the LAPD to face together after her husband, Mark, is found dead."," said the film ""could just as easily have been Nigel Editor"" as they helped",0.9964536137413234,20388
20389,Just as, they prepare for an early storm as the characters prepare for the scene with the Police," quickly as a typical Robin Hood, the villain becomes so vicious that his whole gang",0.9775949930772184,20389
20390,This is one military drama,", directed by Sam Altman. Altman's screenplay is perfect, unlike The", that actually does a good job of proving that the world is a military dictatorship.,0.976182885468006,20390
20394,When I saw it for," the first time on TV so soon ago, I was intrigued. Sure, there"," the first time in the cinema theaters for West Brothers Volume 3 I thought ""This",0.9786740662530063,20394
20397,When I first saw this, (quitting jail in 1965) it shocked me of course. Only other prisoners," movie, back in the early Xmas, it took me a HIGH five minutes",0.985872063669376,20397
20399,Jim Henson's, character in the film is a naive little blond girl who has turned into a on," fine miniseries brought to the screen, 'Home,' was a dismal from",0.9933904278441332,20399
