,prompt,chosen,rejected,diff,source_index
3632,A youth gets a," squash party of her own after all those adventures, leading the boss in the great", horrific fear killing stint in the gritty Scottish village of Gorski in America from Erica,0.0010010004043577991,3632
3633,This film is pretty," great, but the comedy, acting and atmosphere make this one of the best comed"," unsatisfying. Since it's developed for television, the vocabulary is even less (",0.9984206771478057,3633
3634,I am fully aware there is, a Droid cult among the later generations. In 30s that is; other than, great talent out there that try to master the aerial uses of Navirs and/,0.0015672445297242321,3634
3635,Unfortunately the," reason I rated this film one high is because it contains a real glitch, so", movie suffers from the same mind-numbering punch that you might think that,1.775566488500073e-06,3635
3636,"Recap: According to legend,", peculiar superstitious figures in the form of voodoo Bithers (Labor, a promising woman discovers she is pregnant when her veil is pulled by her deceased husband,0.011629901826381697,3636
3637,I had no background knowledge of this," society so I asked people what they liked most: gay, lesbian, career,", film. I remembered seeing ages of films but it was none too enjoyable. Why,0.010220083175227001,3637
3638,This movie sucks from beginning, to end. The above doesn't stop the giggles. Just a little lull," to end. The character growth, and miscommunication for three of the characters are",1.192104537040006e-05,3638
3639,The film portrays France's unresolved problems, for Christians with a southern facade or long-jaunts through the jungles of, as the backdrop of a complicated civil war and Congo as a gaping misunderstanding as to,0.967821063939482,3639
3640,I am astounded at the, level of starkness received from reguard this film (and by everyone else, comments he receives from so many people...and this is sorrowful to see however,0.00212186574935902,3640
3641,I am very open to foreign, tourists coming to see this beautiful place.<|endoftext|>, film about the conflicts of World War II in Japan) and related issues.<br,0.0001239776611328125,3641
3642,Some good movies keep you in, the loop while watching and keep you smiling.<br /><br />A couple, touch.<|endoftext|>,0.0002473592758179821,3642
3643,Boring," status quo and underpaid, the combat commander brilliantly played by 34 year old Ash", enough to drive up the time it takes for gigantic splits to resolve in a matter,0.9981365879648367,3643
3644,Of the ten," or so videos shown he brags that he ""really did save the first one"," actors playing her on screen didn't work, for her songs, for her interactions",0.0011085569858551,3644
3645,N.," She's totally unkillable, and I've never seen the crap that was", by William McDermott.<|endoftext|>,0.0021888841874898,3645
3646,"Admittedly, Parsif","al and Inspector Scooby are very good when they are not, and they are","al is mostly aquel to Hitties films and feature their main characters,",0.985644046217203,3646
3647,It must be, a lucky night one woman should co-runs Little Miss Sunshine for one Christmas with, a scam!<|endoftext|>,0.9956749894190581,3647
3648,(various spoilers,",) as well as sudden climatic climactic scenes.<br /><br />",") so this is not really a spoiler. February 22, 2002 The Rapture",0.0059542059898376465,3648
3649,An art house maven's," tales that will fascinate. Seiler waxes and wanes, editing music", son who gives Kyle Wayne an inane look and tries desperately to patch it together,0.9945575748570266,3649
3650,I'm never much for classic films," that the viewer sees without paying attention (Heavensward, The Godfather",". The ""straight people"", the ""rishnappers"" are nice because they",0.00029638572596019986,3650
3651,I don't," think there's much of a cliffhanger in every movie, simply that they"," travel the world in planes, when you're flying you have to commandeer the",0.0034002321190200998,3651
3652,This is a film, that is both at once a dramatic epilogue to Dante's schismus, I had really looked forward to seeing.<br /><br />Slow rising rents,0.0037432312965391956,3652
3653,I purchased the," CD out of the bin and decided to read the whole movie carefully, and to", DVD late last night in the hope of collecting it and i found that the DVD,0.008091747760772705,3653
3654,(aka: BLOOD CAST,"LE)). Anyway, the basic plot is actually pretty interesting. Delightfully Cuban","LE). While Lise wins the arrest-making contest, Liz (Rita",0.004918217658996582,3654
3655,I caught, my breath and ran for his life.<br /><br />Mostl does," all the other 2003 films I'd been smoking but I have to admit, I",0.9859047061763705,3655
3656,I hated this," movie more after this film. People know the answer to this question, but being"," movie more, because it was not scary. Anybody who loves Toontown",3.6681885831000563e-06,3656
3657,I tried watching this abomination,", and fell in love with it until my daughter showed me the movie!""<|endoftext|>"," in a movie theater, but just stopped is aware of how totally and completely this",0.00029285514028740004,3657
3658,Basically there's a, lot of great unseen action.<|endoftext|>," lot of Schell whiteness, a pine for ego, an apocalyptic refugee perspective",0.9949984725099056,3658
3659,Cliché-ridden,.'Carpeíate was ever so embittered by deathand," donna walk, Julio Stichén Ricki staring rollickingly apprehensively",0.0012140591861680998,3659
3660,"Really, really"," gay at that audition. Nice lyricism in all the singing, and Arnold worked"," painful subject because right off the bat it seems the animations are just there, as",0.9977250798838214,3660
3661,If you merely look at the, past viewers<br /><br />and the present viewers I give them a," matches, that is all you can hope for, is that after having won the",0.9881187528371813,3661
3662,How come I've never seen, that film filmed before? I'd been much happier watching it and finding some new, such beautiful landscapes to be as bleak and stale to sickom. <br /,0.00042522849980740005,3662
3663,A schizophrenic has, made himself an Ordinary Guest & children have always been as fun to watch as, a very strange love triangle between two people (Robert and Annie) and was assigned,0.019315600395202637,3663
3664,It's a," testament to all the people involved, but it makes the film all the more enjoyable"," nice look at truth, justice and the old ways"".<|endoftext|>",6.74128532409668e-05,3664
3665,Nut case,?<br /><br /> Yes I went to see the Beach Boys.," are even more immature than this, but most sane decisions can't risk revealing the",0.9947157127317042,3665
3666,"Colleges,"," the ""foreigner"" guys did at least look very good. France was a"," kill, find, make unrealistic or unconvincing mistakes with an objective and",0.98998315166682,3666
3667,A patient escapes, to the high ground and in her attempt to slip back into town he finds that," in some beachy kitschy costumes. Afterward, she makes sex sounds for",0.005818869918584799,3667
3668,This has got to," be the last film Woodward and Bernstein produced, and always has been.<br /", be better than this horrible film.<|endoftext|>,0.0363269763765856,3668
3669,I have a nice collection," of spandex polishes to wear to summer, and myself and my friends"," of films & scripts, but that's not an encouraging prospect for storytellers",0.998258976615034,3669
3670,I am starting this review with a, sense of hope that although Peter Jackson is not explaining this movie in the normally embell," rating of ""C"". I can't think of a single critics awesome movie that",0.0050138088990935,3670
3671,This film is," performance-driven, not incoherent or distracting under the influence of a ""m", not available online. You will have to purchase signed copies of the DVD (complete,0.00734478235244751,3671
3672,the cover of the box makes, no sense.) Do the community justice by stating the specific reasons why each individual character, you wonder if Nielsen's Low is all being the pseudonym of a man who likes,0.9962669603992255,3672
